sku,name,product_code,parent_sku,parent_name,safco_item_number,product_name,manufacturer_number,brand,retailer,description,size,pack_quantity,pack_unit,price,price_text,currency,availability,availability_label,parent_description,category_path_str,product_url,image_urls_str,variant_image,is_synthetic,source_seed,extracted_at
5380007,ProDerm powder-free latex gloves medium 100/box,5380007,DRBBM,ProDerm,5380007,ProDerm powder-free latex gloves medium 100/box,155200,Innovative Healthcare,Safco Dental,"Medium, 100/box",Medium,100,box,8.99,8.990000,,backorder,Backorder,Powder-free latex exam gloves. Polymer bonded interior for easy donning. Slightly thinner for incredible tactile sensitivity and comfort. Textured whole hand finish Beaded cuff Non-chlorinated Ambidextrous White color 100 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Latex gloves,https://www.safcodental.com/product/proderm-trade,"https://www.safcodental.com/media/catalog/product/d/r/drbbm.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drbbm.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drbbm.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:15.137640+00:00
5380005,ProDerm powder-free latex gloves small 100/box,5380005,DRBBM,ProDerm,5380005,ProDerm powder-free latex gloves small 100/box,155100,Innovative Healthcare,Safco Dental,"Small, 100/box",Small,100,box,8.99,8.990000,,in_stock,In stock,Powder-free latex exam gloves. Polymer bonded interior for easy donning. Slightly thinner for incredible tactile sensitivity and comfort. Textured whole hand finish Beaded cuff Non-chlorinated Ambidextrous White color 100 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Latex gloves,https://www.safcodental.com/product/proderm-trade,"https://www.safcodental.com/media/catalog/product/d/r/drbbm.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drbbm.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drbbm.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:15.137640+00:00
5380003,ProDerm powder-free latex gloves x-small 100/box,5380003,DRBBM,ProDerm,5380003,ProDerm powder-free latex gloves x-small 100/box,155050,Innovative Healthcare,Safco Dental,"X-small, 100/box",X-small,100,box,8.99,8.990000,,in_stock,In stock,Powder-free latex exam gloves. Polymer bonded interior for easy donning. Slightly thinner for incredible tactile sensitivity and comfort. Textured whole hand finish Beaded cuff Non-chlorinated Ambidextrous White color 100 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Latex gloves,https://www.safcodental.com/product/proderm-trade,"https://www.safcodental.com/media/catalog/product/d/r/drbbm.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drbbm.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drbbm.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:15.137640+00:00
4712617,RevoSoft nitrile gloves large 300/box,4712617,DRCCR,RevoSoft,4712617,RevoSoft nitrile gloves large 300/box,CR3278,Cranberry,Safco Dental,"Large, 300/box",Large,300,box,22.99,22.990000,,backorder,Backorder,"Nitrile powder-free exam gloves. Unique nitrile formulation created for enhanced ease of use, softness, and fit. Improved fingertip texture offers superior handling and control. Textured fingertip finish Beaded cuff Ambidextrous Blue color Thickness: at palm 2.0 mils; at fingertip 2.8 mils Order 10 boxes to purchase a case",Dental Supplies > Dental Exam Gloves > Nitrile gloves,https://www.safcodental.com/product/revosoft-reg-nitrile-gloves,"https://www.safcodental.com/media/catalog/product/d/r/drccr_2.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drccr_2.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drccr_2.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:32:49.170135+00:00
4712615,RevoSoft nitrile gloves medium 300/box,4712615,DRCCR,RevoSoft,4712615,RevoSoft nitrile gloves medium 300/box,CR3277,Cranberry,Safco Dental,"Medium, 300/box",Medium,300,box,22.99,22.990000,,in_stock,In stock,"Nitrile powder-free exam gloves. Unique nitrile formulation created for enhanced ease of use, softness, and fit. Improved fingertip texture offers superior handling and control. Textured fingertip finish Beaded cuff Ambidextrous Blue color Thickness: at palm 2.0 mils; at fingertip 2.8 mils Order 10 boxes to purchase a case",Dental Supplies > Dental Exam Gloves > Nitrile gloves,https://www.safcodental.com/product/revosoft-reg-nitrile-gloves,"https://www.safcodental.com/media/catalog/product/d/r/drccr_2.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drccr_2.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drccr_2.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:32:49.170135+00:00
4712613,RevoSoft nitrile gloves small 300/box,4712613,DRCCR,RevoSoft,4712613,RevoSoft nitrile gloves small 300/box,CR3276,Cranberry,Safco Dental,"Small, 300/box",Small,300,box,22.99,22.990000,,in_stock,In stock,"Nitrile powder-free exam gloves. Unique nitrile formulation created for enhanced ease of use, softness, and fit. Improved fingertip texture offers superior handling and control. Textured fingertip finish Beaded cuff Ambidextrous Blue color Thickness: at palm 2.0 mils; at fingertip 2.8 mils Order 10 boxes to purchase a case",Dental Supplies > Dental Exam Gloves > Nitrile gloves,https://www.safcodental.com/product/revosoft-reg-nitrile-gloves,"https://www.safcodental.com/media/catalog/product/d/r/drccr_2.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drccr_2.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drccr_2.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:32:49.170135+00:00
4712611,RevoSoft nitrile gloves x-small 300/box,4712611,DRCCR,RevoSoft,4712611,RevoSoft nitrile gloves x-small 300/box,CR3275,Cranberry,Safco Dental,"X-small, 300/box",X-small,300,box,22.99,22.990000,,in_stock,In stock,"Nitrile powder-free exam gloves. Unique nitrile formulation created for enhanced ease of use, softness, and fit. Improved fingertip texture offers superior handling and control. Textured fingertip finish Beaded cuff Ambidextrous Blue color Thickness: at palm 2.0 mils; at fingertip 2.8 mils Order 10 boxes to purchase a case",Dental Supplies > Dental Exam Gloves > Nitrile gloves,https://www.safcodental.com/product/revosoft-reg-nitrile-gloves,"https://www.safcodental.com/media/catalog/product/d/r/drccr_2.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drccr_2.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drccr_2.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:32:49.170135+00:00
1028041,Safco DuraSoft latex gloves large 100/box,1028041,DRBBK,Safco Durasoft Latex,1028041,Safco DuraSoft latex gloves large 100/box,102-8041,Safco,Safco Dental,"Large, 100/box",Large,100,box,6.99,6.990000,,in_stock,In stock,Powder-free latex exam gloves. Safco’s natural latex provides an ultra-soft feel with the quality and value you’ve come to expect from Safco products. Whole-hand micro-textured finish Beaded cuff Non-chlorinated Ambidextrous 50μg or less of latex protein Natural latex white 100 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Latex gloves,https://www.safcodental.com/product/safco-durasoft-trade-latex-gloves,"https://www.safcodental.com/media/catalog/product/d/r/drbbk.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drbbk.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drbbk.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:07.208155+00:00
1028038,Safco DuraSoft latex gloves medium 100/box,1028038,DRBBK,Safco Durasoft Latex,1028038,Safco DuraSoft latex gloves medium 100/box,102-8038,Safco,Safco Dental,"Medium, 100/box",Medium,100,box,6.99,6.990000,,in_stock,In stock,Powder-free latex exam gloves. Safco’s natural latex provides an ultra-soft feel with the quality and value you’ve come to expect from Safco products. Whole-hand micro-textured finish Beaded cuff Non-chlorinated Ambidextrous 50μg or less of latex protein Natural latex white 100 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Latex gloves,https://www.safcodental.com/product/safco-durasoft-trade-latex-gloves,"https://www.safcodental.com/media/catalog/product/d/r/drbbk.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drbbk.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drbbk.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:07.208155+00:00
1028035,Safco DuraSoft latex gloves small 100/box,1028035,DRBBK,Safco Durasoft Latex,1028035,Safco DuraSoft latex gloves small 100/box,102-8035,Safco,Safco Dental,"Small, 100/box",Small,100,box,6.99,6.990000,,in_stock,In stock,Powder-free latex exam gloves. Safco’s natural latex provides an ultra-soft feel with the quality and value you’ve come to expect from Safco products. Whole-hand micro-textured finish Beaded cuff Non-chlorinated Ambidextrous 50μg or less of latex protein Natural latex white 100 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Latex gloves,https://www.safcodental.com/product/safco-durasoft-trade-latex-gloves,"https://www.safcodental.com/media/catalog/product/d/r/drbbk.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drbbk.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drbbk.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:07.208155+00:00
1028043,Safco DuraSoft latex gloves x-large 100/box,1028043,DRBBK,Safco Durasoft Latex,1028043,Safco DuraSoft latex gloves x-large 100/box,102-8043,Safco,Safco Dental,"X-large, 100/box",X-large,100,box,6.99,6.990000,,in_stock,In stock,Powder-free latex exam gloves. Safco’s natural latex provides an ultra-soft feel with the quality and value you’ve come to expect from Safco products. Whole-hand micro-textured finish Beaded cuff Non-chlorinated Ambidextrous 50μg or less of latex protein Natural latex white 100 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Latex gloves,https://www.safcodental.com/product/safco-durasoft-trade-latex-gloves,"https://www.safcodental.com/media/catalog/product/d/r/drbbk.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drbbk.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drbbk.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:07.208155+00:00
1028033,Safco DuraSoft latex gloves x-small 100/box,1028033,DRBBK,Safco Durasoft Latex,1028033,Safco DuraSoft latex gloves x-small 100/box,102-8033,Safco,Safco Dental,"X-small, 100/box",X-small,100,box,6.99,6.990000,,in_stock,In stock,Powder-free latex exam gloves. Safco’s natural latex provides an ultra-soft feel with the quality and value you’ve come to expect from Safco products. Whole-hand micro-textured finish Beaded cuff Non-chlorinated Ambidextrous 50μg or less of latex protein Natural latex white 100 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Latex gloves,https://www.safcodental.com/product/safco-durasoft-trade-latex-gloves,"https://www.safcodental.com/media/catalog/product/d/r/drbbk.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drbbk.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drbbk.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:07.208155+00:00
1028052,Safco EZ Green Chloroprene gloves large 200/bx,1028052,DRDAP,Safco EZ Green Chloroprene,1028052,Safco EZ Green Chloroprene gloves large 200/bx,1028052,Safco,Safco Dental,"Large, 200/box",Large,200,box,17.99,17.990000,,backorder,Backorder,Powder-free chloroprene examination gloves. Similar feel and elasticity to that of latex without the risk of allergic reation to latex proteins. Provides supreme tactile sensitivity. Textured fingertip finish Beaded cuff Ambidextreous Green color Thickness: at palm 3.0 mils; at fingertips 3.5 mils 200 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Chloroprene gloves,https://www.safcodental.com/product/safco-ez-green-chloroprene,"https://www.safcodental.com/media/catalog/product/d/r/drdap.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drdap.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drdap.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:32:56.983174+00:00
1028050,Safco EZ Green Chloroprene gloves medium 200/bx,1028050,DRDAP,Safco EZ Green Chloroprene,1028050,Safco EZ Green Chloroprene gloves medium 200/bx,1028050,Safco,Safco Dental,"Medium, 200/box",Medium,200,box,17.99,17.990000,,in_stock,In stock,Powder-free chloroprene examination gloves. Similar feel and elasticity to that of latex without the risk of allergic reation to latex proteins. Provides supreme tactile sensitivity. Textured fingertip finish Beaded cuff Ambidextreous Green color Thickness: at palm 3.0 mils; at fingertips 3.5 mils 200 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Chloroprene gloves,https://www.safcodental.com/product/safco-ez-green-chloroprene,"https://www.safcodental.com/media/catalog/product/d/r/drdap.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drdap.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drdap.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:32:56.983174+00:00
1028048,Safco EZ Green Chloroprene gloves small 200/bx,1028048,DRDAP,Safco EZ Green Chloroprene,1028048,Safco EZ Green Chloroprene gloves small 200/bx,1028048,Safco,Safco Dental,"Small, 200/box",Small,200,box,17.99,17.990000,,in_stock,In stock,Powder-free chloroprene examination gloves. Similar feel and elasticity to that of latex without the risk of allergic reation to latex proteins. Provides supreme tactile sensitivity. Textured fingertip finish Beaded cuff Ambidextreous Green color Thickness: at palm 3.0 mils; at fingertips 3.5 mils 200 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Chloroprene gloves,https://www.safcodental.com/product/safco-ez-green-chloroprene,"https://www.safcodental.com/media/catalog/product/d/r/drdap.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drdap.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drdap.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:32:56.983174+00:00
1028046,Safco EZ Green Chloroprene gloves x-small 200/bx,1028046,DRDAP,Safco EZ Green Chloroprene,1028046,Safco EZ Green Chloroprene gloves x-small 200/bx,1028046,Safco,Safco Dental,"X-small, 200/box",X-small,200,box,17.99,17.990000,,in_stock,In stock,Powder-free chloroprene examination gloves. Similar feel and elasticity to that of latex without the risk of allergic reation to latex proteins. Provides supreme tactile sensitivity. Textured fingertip finish Beaded cuff Ambidextreous Green color Thickness: at palm 3.0 mils; at fingertips 3.5 mils 200 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Chloroprene gloves,https://www.safcodental.com/product/safco-ez-green-chloroprene,"https://www.safcodental.com/media/catalog/product/d/r/drdap.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drdap.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drdap.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:32:56.983174+00:00
1027980,Nitrilex Black nitrile gloves x-large 200/box,1027980,DRCCX,Safco Nitrilex Black,1027980,Nitrilex Black nitrile gloves x-large 200/box,1027980,Safco,Safco Dental,"X-large, 200/box",,,,13.29,13.290000,,in_stock,In stock,Powder-free nitrile exam gloves. Our strongest and thinnest nitrile glove yet. Designed to preserve the sensitivity you have come to expect from the Nitrilex line of gloves. Textured fingertip finish Beaded cuff Non-chlorinated Ambidextreous Black color Polymer coated for easy donning Thickness: at palm 2.0 mils; at fingertip 2.3 mils 200 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Nitrile gloves,https://www.safcodental.com/product/safco-nitrilex-black,"https://www.safcodental.com/media/catalog/product/d/r/drccx.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drccx.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drccx.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:32:51.006253+00:00
1027978,Nitrilex Black nitrile gloves large 200/box,1027978,DRCCX,Safco Nitrilex Black,1027978,Nitrilex Black nitrile gloves large 200/box,1027978,Safco,Safco Dental,"Large, 200/box",Large,200,box,13.29,13.290000,,in_stock,In stock,Powder-free nitrile exam gloves. Our strongest and thinnest nitrile glove yet. Designed to preserve the sensitivity you have come to expect from the Nitrilex line of gloves. Textured fingertip finish Beaded cuff Non-chlorinated Ambidextreous Black color Polymer coated for easy donning Thickness: at palm 2.0 mils; at fingertip 2.3 mils 200 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Nitrile gloves,https://www.safcodental.com/product/safco-nitrilex-black,"https://www.safcodental.com/media/catalog/product/d/r/drccx.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drccx.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drccx.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:32:51.006253+00:00
1027976,Nitrilex Black nitrile gloves medium 200/box,1027976,DRCCX,Safco Nitrilex Black,1027976,Nitrilex Black nitrile gloves medium 200/box,1027976,Safco,Safco Dental,"Medium, 200/box",Medium,200,box,13.29,13.290000,,in_stock,In stock,Powder-free nitrile exam gloves. Our strongest and thinnest nitrile glove yet. Designed to preserve the sensitivity you have come to expect from the Nitrilex line of gloves. Textured fingertip finish Beaded cuff Non-chlorinated Ambidextreous Black color Polymer coated for easy donning Thickness: at palm 2.0 mils; at fingertip 2.3 mils 200 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Nitrile gloves,https://www.safcodental.com/product/safco-nitrilex-black,"https://www.safcodental.com/media/catalog/product/d/r/drccx.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drccx.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drccx.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:32:51.006253+00:00
1027974,Nitrilex Black nitrile gloves small 200/box,1027974,DRCCX,Safco Nitrilex Black,1027974,Nitrilex Black nitrile gloves small 200/box,1027974,Safco,Safco Dental,"Small, 200/box",Small,200,box,13.29,13.290000,,in_stock,In stock,Powder-free nitrile exam gloves. Our strongest and thinnest nitrile glove yet. Designed to preserve the sensitivity you have come to expect from the Nitrilex line of gloves. Textured fingertip finish Beaded cuff Non-chlorinated Ambidextreous Black color Polymer coated for easy donning Thickness: at palm 2.0 mils; at fingertip 2.3 mils 200 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Nitrile gloves,https://www.safcodental.com/product/safco-nitrilex-black,"https://www.safcodental.com/media/catalog/product/d/r/drccx.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drccx.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drccx.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:32:51.006253+00:00
1027972,Nitrilex Black nitrile gloves x-small 200/box,1027972,DRCCX,Safco Nitrilex Black,1027972,Nitrilex Black nitrile gloves x-small 200/box,1027972,Safco,Safco Dental,"X-small, 200/box",X-small,200,box,13.29,13.290000,,in_stock,In stock,Powder-free nitrile exam gloves. Our strongest and thinnest nitrile glove yet. Designed to preserve the sensitivity you have come to expect from the Nitrilex line of gloves. Textured fingertip finish Beaded cuff Non-chlorinated Ambidextreous Black color Polymer coated for easy donning Thickness: at palm 2.0 mils; at fingertip 2.3 mils 200 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Nitrile gloves,https://www.safcodental.com/product/safco-nitrilex-black,"https://www.safcodental.com/media/catalog/product/d/r/drccx.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drccx.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drccx.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:32:51.006253+00:00
4710257,Sigma gloves latex powder-free large 100/box,4710257,DRBAR,Sigma,4710257,Sigma gloves latex powder-free large 100/box,CR5818,Cranberry,Safco Dental,"large, 100/box",large,100,box,11.99,11.990000,,in_stock,In stock,Powder-free latex exam gloves. Textured whole hand finish Beaded cuff Lightly chlorinated Ambidextrous 50µg or less of latex protein Natural color Polymer coated for easy donning 100 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Latex gloves,https://www.safcodental.com/product/sigma-reg,"https://www.safcodental.com/media/catalog/product/d/r/drbar_2.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drbar_2.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drbar_2.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:11.556207+00:00
4710246,Sigma gloves latex powder-free medium 100/box,4710246,DRBAR,Sigma,4710246,Sigma gloves latex powder-free medium 100/box,CR5817,Cranberry,Safco Dental,"medium, 100/box",medium,100,box,11.99,11.990000,,in_stock,In stock,Powder-free latex exam gloves. Textured whole hand finish Beaded cuff Lightly chlorinated Ambidextrous 50µg or less of latex protein Natural color Polymer coated for easy donning 100 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Latex gloves,https://www.safcodental.com/product/sigma-reg,"https://www.safcodental.com/media/catalog/product/d/r/drbar_2.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drbar_2.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drbar_2.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:11.556207+00:00
4710235,Sigma gloves latex powder-free small 100/box,4710235,DRBAR,Sigma,4710235,Sigma gloves latex powder-free small 100/box,CR5816,Cranberry,Safco Dental,"small, 100/box",small,100,box,11.99,11.990000,,in_stock,In stock,Powder-free latex exam gloves. Textured whole hand finish Beaded cuff Lightly chlorinated Ambidextrous 50µg or less of latex protein Natural color Polymer coated for easy donning 100 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Latex gloves,https://www.safcodental.com/product/sigma-reg,"https://www.safcodental.com/media/catalog/product/d/r/drbar_2.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drbar_2.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drbar_2.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:11.556207+00:00
4710263,Sigma gloves latex powder-free x-large 100/box,4710263,DRBAR,Sigma,4710263,Sigma gloves latex powder-free x-large 100/box,CR5819,Cranberry,Safco Dental,"x-large, 100/box",x-large,100,box,11.99,11.990000,,in_stock,In stock,Powder-free latex exam gloves. Textured whole hand finish Beaded cuff Lightly chlorinated Ambidextrous 50µg or less of latex protein Natural color Polymer coated for easy donning 100 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Latex gloves,https://www.safcodental.com/product/sigma-reg,"https://www.safcodental.com/media/catalog/product/d/r/drbar_2.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drbar_2.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drbar_2.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:11.556207+00:00
4710224,Sigma gloves latex powder-free x-small 100/box,4710224,DRBAR,Sigma,4710224,Sigma gloves latex powder-free x-small 100/box,CR5815,Cranberry,Safco Dental,"x-small, 100/box",x-small,100,box,11.99,11.990000,,in_stock,In stock,Powder-free latex exam gloves. Textured whole hand finish Beaded cuff Lightly chlorinated Ambidextrous 50µg or less of latex protein Natural color Polymer coated for easy donning 100 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Latex gloves,https://www.safcodental.com/product/sigma-reg,"https://www.safcodental.com/media/catalog/product/d/r/drbar_2.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drbar_2.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drbar_2.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:11.556207+00:00
